Household 202,Household 210,Quantile,Datetime
0.037771203684091134,0.031095417339442176,0.75,2015-08-12T10:15:00Z
0.03883064939814574,0.039496717756600554,0.75,2015-08-12T10:45:00Z
0.04233350759795238,0.0555849544828697,0.75,2015-08-12T11:15:00Z
0.04830875493212841,0.07946533412381185,0.75,2015-08-12T11:45:00Z
0.05537481503531152,0.10785848465532911,0.75,2015-08-12T12:15:00Z
0.0628519710035701,0.12820429166684075,0.75,2015-08-12T12:45:00Z
0.07085173249096055,0.12392596523790875,0.75,2015-08-12T13:15:00Z
0.0781205092512586,0.09517193758886247,0.75,2015-08-12T13:45:00Z
0.0830195759258118,0.0619332368491125,0.75,2015-08-12T14:15:00Z
0.08781786729278528,0.04084292408991264,0.75,2015-08-12T14:45:00Z
0.1000369287928175,0.03258571530702278,0.75,2015-08-12T15:15:00Z
0.12776039061124791,0.031055888799764744,0.75,2015-08-12T15:45:00Z
