Datetime,Household 1,Household 2,Household 45,Household 54,Household 70,Household 71,Household 74,Household 115,Household 126,Household 136,Household 145,Household 153,Household 158,Household 162,Household 178,Household 181,Household 182,Household 191,Household 195,Household 198,Household 224,Quantile
14-09-2015 05:30,0.217062139,0.264610808,0.22591687,0.279114151,0.31861789,0.52339729,0.403330123,0.346847821,0.287252625,0.278127797,0.27413202,0.206962108,0.237880277,0.375507749,0.549492929,0.455292775,0.203665116,0.274427909,0.551508944,0.409094534,0.382620005,0.75
14-09-2015 05:45,0.23835288,0.266534728,0.308820392,0.290928476,0.244944992,0.5188753,0.405203949,0.337761344,0.286988178,0.288064551,0.278578821,0.213960142,0.234761574,0.389465917,0.555197722,0.519485245,0.23231138,0.283485041,0.572900949,0.415471893,0.417331996,0.75
14-09-2015 06:00,0.275007898,0.267184434,0.424106448,0.300537309,0.201329012,0.49112999,0.408020875,0.336518241,0.287253416,0.297235156,0.286705663,0.211360336,0.230990369,0.406419186,0.574683826,0.582389299,0.277095106,0.301717779,0.577144793,0.413849749,0.419064428,0.75
14-09-2015 06:15,0.323455897,0.279089232,0.54528777,0.307836727,0.179261582,0.452544447,0.429096042,0.351844254,0.287611965,0.305885004,0.300352078,0.204301537,0.233177528,0.418267732,0.624406487,0.642994523,0.329760914,0.350290155,0.578459848,0.406201812,0.415972469,0.75
14-09-2015 06:30,0.352766398,0.315554569,0.634278153,0.311731022,0.17016806,0.430906799,0.469892312,0.378231421,0.288030085,0.312217888,0.319835544,0.198842945,0.249380995,0.417058748,0.681330129,0.692365036,0.370727507,0.43991902,0.576927179,0.401181072,0.428019622,0.75
14-09-2015 06:45,0.339010769,0.383475941,0.669226394,0.309783816,0.17323494,0.436439436,0.514004339,0.395743384,0.288306736,0.311883084,0.33245982,0.193103101,0.271822481,0.398716065,0.674218135,0.713218213,0.383069,0.556034052,0.566863488,0.396474462,0.428809239,0.75
14-09-2015 07:00,0.303047785,0.473751525,0.664643364,0.301263481,0.199115335,0.449539919,0.545929001,0.396591008,0.288407551,0.30316176,0.324020084,0.187445134,0.283370719,0.370949729,0.587416264,0.695889261,0.366220403,0.657647227,0.570403161,0.382811629,0.39535587,0.75
14-09-2015 07:15,0.280038971,0.53981737,0.658566475,0.287960814,0.263568624,0.442617112,0.563330803,0.391279351,0.288403921,0.28872513,0.296501082,0.189674632,0.278498316,0.356624176,0.487297234,0.650410286,0.331680831,0.707930635,0.618664949,0.350821972,0.340701252,0.75
14-09-2015 07:30,0.288848707,0.537663936,0.672812756,0.272710269,0.367311832,0.422177537,0.580765257,0.404653893,0.289864436,0.272083422,0.267620736,0.207365162,0.275303561,0.387690178,0.433699364,0.603211753,0.294830438,0.714798085,0.716373314,0.300361023,0.294868368,0.75
14-09-2015 07:45,0.333281489,0.485597553,0.690467194,0.257775805,0.477296736,0.425601543,0.616468839,0.466796533,0.295703533,0.254822075,0.255480717,0.23748587,0.298093873,0.481337937,0.428655074,0.581837229,0.267324251,0.702683656,0.842617768,0.249081703,0.284364737,0.75
14-09-2015 08:00,0.399858477,0.433025487,0.681318665,0.243988575,0.545038489,0.464656648,0.687434733,0.576892707,0.30610206,0.238065845,0.266221231,0.267208477,0.350597081,0.618114181,0.449893733,0.598843739,0.25028627,0.672553194,0.967138857,0.228861867,0.312996276,0.75
14-09-2015 08:15,0.478985234,0.413080457,0.638610677,0.232134616,0.559311225,0.512409372,0.811050027,0.695010403,0.318352404,0.224999498,0.300010066,0.296408809,0.418884185,0.757463704,0.498858244,0.648329817,0.245049459,0.636442522,1.058071879,0.271174362,0.376705251,0.75
14-09-2015 08:30,0.575076025,0.443320046,0.581877634,0.223854706,0.551188238,0.556481483,0.972685641,0.802118412,0.331747201,0.21874825,0.361768968,0.35068528,0.500072668,0.864598598,0.59533073,0.712276542,0.274932532,0.627464153,1.09136262,0.385672176,0.473771155,0.75
14-09-2015 08:45,0.675069165,0.511507881,0.538798754,0.220230555,0.542469527,0.615185389,1.117133283,0.91761733,0.347431833,0.219679142,0.4572359,0.456784665,0.613626388,0.912824049,0.727832635,0.768706456,0.378779793,0.649006834,1.075009329,0.543862096,0.570282391,0.75
14-09-2015 09:00,0.761956325,0.568143387,0.535199717,0.221132272,0.535009689,0.688902677,1.192004088,1.020693268,0.364258243,0.226867897,0.575982887,0.605907656,0.760309249,0.887716882,0.845595717,0.801659065,0.557598884,0.679690743,1.044273543,0.694851212,0.633326043,0.75
14-09-2015 09:15,0.837703749,0.5678197,0.582908855,0.225848368,0.544150595,0.7400254,1.177304616,1.046578519,0.380412194,0.238221737,0.671165759,0.736176287,0.871570032,0.806922484,0.917577979,0.807951186,0.740257072,0.708872684,1.014274536,0.804599332,0.691473947,0.75
14-09-2015 09:30,0.883261383,0.514909913,0.674606876,0.234499329,0.602660405,0.733810498,1.108856901,1.008340922,0.398609363,0.251159697,0.689699475,0.776604227,0.86002105,0.72967074,0.983407867,0.79809626,0.859672615,0.729262522,0.972874205,0.874136385,0.794210271,0.75
14-09-2015 09:45,0.859785594,0.462893755,0.82793093,0.249694819,0.735355378,0.683107204,1.073139809,1.031473784,0.427258169,0.266808663,0.651469891,0.735258044,0.736690263,0.736422005,1.115273203,0.792075073,0.941671578,0.748564937,0.92496364,0.92629078,0.95955141,0.75
14-09-2015 10:00,0.777637433,0.461209666,1.08488103,0.274022478,0.926962387,0.635793394,1.119850011,1.222138533,0.475239679,0.287404819,0.632715511,0.684656478,0.604557383,0.882560483,1.304206719,0.802681828,1.044528995,0.793547573,0.892227765,0.983292267,1.158674327,0.75
14-09-2015 10:15,0.705199474,0.517917566,1.381736857,0.305341492,1.112875389,0.615062582,1.194101726,1.526928274,0.542424063,0.310210157,0.656439566,0.651619748,0.535573268,1.156744553,1.42801794,0.819677323,1.159638187,0.85861268,0.877069793,1.048524317,1.312994236,0.75
14-09-2015 10:30,0.696742475,0.618477542,1.529021411,0.3379764,1.225976744,0.599898266,1.1917143,1.742532484,0.615424502,0.331240556,0.680950029,0.613969889,0.522526871,1.4663358,1.370415454,0.81930199,1.230341575,0.914659593,0.868239064,1.09546952,1.355447227,0.75
14-09-2015 10:45,0.743044765,0.731958738,1.461480862,0.368213896,1.248407916,0.566461153,1.074540848,1.709041155,0.675132546,0.352163273,0.6848459,0.575355895,0.529976614,1.664985155,1.134855585,0.787869459,1.223827997,0.967099457,0.85949657,1.084265954,1.291151936,0.75
14-09-2015 11:00,0.778543972,0.795158727,1.349331748,0.395249138,1.216637362,0.515502065,0.89952318,1.476259266,0.707170137,0.377196959,0.688806027,0.556174851,0.534794479,1.640322811,0.829885225,0.729317349,1.152109483,1.011826727,0.837215297,1.009619719,1.157300943,0.75
14-09-2015 11:15,0.7353891,0.752435955,1.324643643,0.4176834,1.192135941,0.460299983,0.731994137,1.20617851,0.70662819,0.405133268,0.705900796,0.558550986,0.527777566,1.397381622,0.573708985,0.655577496,1.042247317,0.98033717,0.777812857,0.911377893,0.979213324,0.75
14-09-2015 11:30,0.615989767,0.623518654,1.310002036,0.433260118,1.21090391,0.410871071,0.591771203,0.989492264,0.680057384,0.429453142,0.71957745,0.574814405,0.508231127,1.056758883,0.419158124,0.579621198,0.916772722,0.834896459,0.677518051,0.821953941,0.794887685,0.75
14-09-2015 11:45,0.483499719,0.485078901,1.208588352,0.441980139,1.261019754,0.371075496,0.481604443,0.837150385,0.642581681,0.445808592,0.710915048,0.593977256,0.481524438,0.762966965,0.348123049,0.513620441,0.798080206,0.643531977,0.564528854,0.74159181,0.647368285,0.75
14-09-2015 12:00,0.384703692,0.388110826,1.046374498,0.446465742,1.316336357,0.341604344,0.403826748,0.744022755,0.607119036,0.455705719,0.681016716,0.605554196,0.454319361,0.581123441,0.317858959,0.464417731,0.702865335,0.489235489,0.470451032,0.666227237,0.546967781,0.75
14-09-2015 12:15,0.231800137,0.278963004,0.813663181,0.437506264,0.471782064,0.214996018,0.290821795,0.192489518,0.39551147,0.447353561,0.368098395,0.327150306,0.247783073,0.283293315,0.337554693,0.278978433,0.31780857,0.210555244,0.234663241,0.357436344,0.294065921,0.75
14-09-2015 12:30,0.239084009,0.280154967,0.793261077,0.433934718,0.418467624,0.214980823,0.28932164,0.183978056,0.372953436,0.440388331,0.324149552,0.301539771,0.251019608,0.283344685,0.373959937,0.26676325,0.292771314,0.210218297,0.229132467,0.353963,0.276001209,0.75
14-09-2015 12:45,0.26303347,0.280107832,0.729320497,0.42707395,0.341268343,0.215856659,0.286518257,0.177058906,0.342475936,0.4305803,0.276624768,0.269297136,0.256306277,0.28503681,0.375983571,0.252813977,0.259523393,0.204927185,0.225096637,0.353904988,0.25523463,0.75
14-09-2015 13:00,0.319860786,0.280618915,0.5915465,0.415828057,0.266849918,0.219067776,0.282779505,0.170816114,0.309247433,0.416656525,0.237714035,0.234288955,0.266070696,0.285812264,0.334874992,0.239483841,0.227545998,0.196943698,0.224504232,0.362867615,0.235046011,0.75
14-09-2015 13:15,0.40307631,0.281067913,0.408963534,0.400618714,0.216352996,0.223149064,0.277545617,0.166709478,0.279374038,0.399567796,0.215105867,0.204297739,0.27826146,0.282855847,0.277811252,0.229298868,0.203597985,0.190167336,0.226776193,0.38615902,0.218007655,0.75
14-09-2015 13:30,0.463493769,0.274894772,0.253871245,0.382239278,0.186606337,0.224586336,0.270150225,0.169023971,0.25638151,0.380239193,0.207099512,0.182967128,0.284918176,0.280379369,0.240191323,0.222670647,0.187430727,0.187287482,0.229044629,0.419659223,0.204623417,0.75
14-09-2015 13:45,0.454720488,0.257811824,0.165095261,0.36109939,0.167450087,0.222984212,0.261948955,0.184008967,0.240846802,0.358321077,0.207988404,0.167351477,0.277987362,0.29238518,0.23099961,0.218215433,0.177433986,0.187332268,0.229221296,0.445826568,0.194923232,0.75
14-09-2015 14:00,0.394648955,0.236834336,0.131604988,0.338188249,0.155533828,0.220737672,0.256664156,0.22044435,0.232368012,0.333942055,0.214261538,0.155058937,0.258443692,0.331119234,0.241465094,0.215124207,0.172512724,0.186164891,0.227783887,0.454403981,0.188767543,0.75
14-09-2015 14:15,0.341723128,0.227367422,0.137403822,0.315387387,0.148881722,0.221093545,0.259160308,0.28774299,0.230405965,0.309022741,0.225724851,0.149290986,0.238457391,0.386193607,0.265043064,0.214462247,0.171368348,0.184054024,0.227878833,0.456560667,0.185455228,0.75
14-09-2015 14:30,0.322956933,0.252173844,0.199542527,0.294637372,0.145002623,0.229117822,0.280953907,0.392814466,0.234301595,0.286442215,0.241777985,0.156191319,0.231541861,0.421961124,0.297174062,0.218534104,0.174300058,0.190168774,0.237048074,0.46262326,0.18739129,0.75
14-09-2015 14:45,0.320369706,0.343268836,0.358275189,0.277529729,0.145200562,0.249044647,0.348588688,0.536767906,0.243886712,0.268533454,0.257640673,0.179202779,0.240635249,0.413823883,0.327985409,0.229273862,0.185100719,0.215927874,0.266348974,0.474323649,0.203608825,0.75
14-09-2015 15:00,0.317645334,0.515267472,0.592990156,0.264993024,0.153918144,0.278156052,0.489092936,0.719215542,0.259273597,0.255977541,0.26904845,0.21285168,0.257550977,0.379283759,0.350770987,0.246374251,0.212846276,0.270511247,0.316366767,0.50382103,0.242812776,0.75
14-09-2015 15:15,0.322109533,0.71513954,0.761346861,0.25616989,0.170958073,0.304195824,0.678772255,0.956796615,0.279411995,0.24659169,0.278367748,0.239081398,0.272925251,0.352048567,0.376260245,0.265754597,0.26770435,0.364644916,0.364568527,0.565618844,0.297409919,0.75
14-09-2015 15:30,0.335490148,0.828657534,0.732709792,0.248625954,0.186842621,0.31575328,0.817924023,1.246389447,0.300872516,0.236543675,0.292208117,0.239962754,0.283834547,0.342028652,0.419615261,0.280778125,0.344138532,0.502023422,0.389052651,0.657476401,0.342157742,0.75
14-09-2015 15:45,0.342331322,0.782183511,0.562210812,0.240957595,0.193285474,0.322087565,0.813153394,1.473936756,0.317115412,0.22563292,0.316670086,0.219608956,0.292213589,0.339082529,0.469609824,0.286872691,0.409238379,0.645227298,0.40384252,0.763897218,0.358591943,0.75
14-09-2015 16:00,0.333406825,0.63002695,0.402976822,0.23396529,0.194128761,0.350023349,0.680580942,1.472213074,0.32131287,0.218165272,0.345172318,0.198347349,0.300148894,0.33656596,0.492446873,0.284205477,0.423958659,0.709788983,0.434635209,0.861263539,0.351200147,0.75
14-09-2015 16:15,0.310361294,0.499170947,0.313537202,0.228975872,0.19603351,0.409352857,0.516859201,1.221090257,0.312754406,0.216534723,0.352434811,0.185478923,0.309657005,0.338593417,0.475571426,0.275710063,0.38100893,0.645652795,0.466435613,0.918786151,0.335120687,0.75
14-09-2015 16:30,0.273499452,0.456043791,0.256446891,0.226625814,0.198263007,0.470428491,0.395174746,0.877232233,0.297505682,0.219009478,0.326161879,0.176878293,0.323327254,0.356508252,0.45228648,0.264901328,0.310921797,0.507034635,0.462051905,0.902418688,0.320877207,0.75
14-09-2015 16:45,0.225134441,0.467137856,0.202378547,0.226867009,0.198508451,0.487166339,0.327800611,0.595390759,0.281694551,0.223817202,0.291611306,0.171441388,0.338643572,0.392806153,0.464853962,0.255157355,0.250633386,0.385491157,0.417991746,0.79690336,0.306997918,0.75
14-09-2015 17:00,0.176894515,0.470025957,0.161100811,0.229101788,0.200502958,0.446237368,0.295835867,0.419141145,0.267866991,0.230739135,0.286682057,0.172785703,0.349231603,0.425977009,0.507898994,0.248851035,0.216856915,0.311014027,0.360190229,0.645208541,0.283158326,0.75
14-09-2015 17:15,0.142562006,0.445714713,0.157012502,0.232904978,0.213736719,0.385008548,0.281394619,0.329313674,0.257676372,0.239688725,0.336526028,0.183159207,0.357537161,0.439248785,0.534305429,0.247038347,0.209457769,0.263732262,0.312417405,0.529465806,0.25459178,0.75
14-09-2015 17:30,0.128298854,0.419974916,0.222325925,0.238291949,0.246678897,0.349035329,0.276026909,0.304996929,0.253592554,0.249973403,0.441514374,0.200844257,0.370100807,0.447591953,0.519085587,0.249472144,0.223615367,0.231338692,0.292893283,0.485092297,0.26045264,0.75
14-09-2015 17:45,0.132903034,0.41544461,0.393569415,0.244599446,0.301671073,0.346860487,0.275901443,0.328558096,0.257005371,0.259923927,0.561963573,0.218193131,0.379445224,0.467388844,0.487372867,0.254093013,0.25097337,0.213320746,0.312433763,0.476480329,0.348808123,0.75
14-09-2015 18:00,0.150751196,0.431307124,0.654897522,0.249796442,0.373555522,0.360902604,0.280238918,0.382806754,0.267198135,0.266418506,0.634006558,0.227013881,0.369444382,0.497270333,0.481331552,0.257446571,0.281692725,0.203527999,0.364322323,0.465586013,0.516581002,0.75
14-09-2015 18:15,0.171561277,0.451248515,0.890390989,0.250953967,0.447931105,0.376226754,0.288117525,0.458401111,0.28149376,0.265504125,0.615371819,0.225867579,0.337148464,0.528849151,0.519222011,0.256370821,0.307287157,0.195298116,0.42035509,0.454126684,0.683841644,0.75
14-09-2015 18:30,0.18463397,0.448965976,0.979676365,0.245843072,0.502987244,0.3828119,0.292817373,0.557093029,0.295347351,0.255354841,0.522043999,0.217409778,0.295936456,0.540290805,0.578699437,0.250259243,0.318780727,0.189239845,0.444353591,0.45622918,0.766408516,0.75
14-09-2015 18:45,0.188161016,0.422703117,0.917797046,0.234904712,0.517821415,0.374750326,0.288575076,0.682798413,0.304331822,0.238856795,0.428282126,0.205616619,0.260285572,0.511054274,0.622201658,0.242325756,0.312985907,0.187700352,0.425920006,0.467927376,0.750455911,0.75
14-09-2015 19:00,0.190600386,0.411258663,0.771949646,0.220801839,0.492158867,0.354889878,0.27868827,0.809401893,0.306011043,0.221847798,0.414025954,0.195935436,0.236856856,0.453848281,0.628617712,0.237351276,0.295916379,0.189064655,0.389695564,0.470645172,0.665796007,0.75
14-09-2015 19:15,0.200868426,0.431844168,0.599969478,0.206203673,0.456732269,0.330473111,0.268753586,0.877826756,0.300083446,0.209231513,0.506834013,0.19163988,0.229217968,0.399544669,0.593644069,0.238251794,0.273465186,0.192541974,0.361306303,0.450765937,0.556044923,0.75
14-09-2015 19:30,0.221226318,0.453689055,0.445444867,0.192834466,0.444351452,0.309202027,0.260798559,0.867607473,0.290026285,0.202074766,0.66270581,0.193859729,0.246635816,0.369950938,0.53646401,0.245296617,0.252606667,0.206249155,0.347602294,0.41505087,0.474822451,0.75
14-09-2015 19:45,0.258164466,0.454343885,0.347242134,0.181623452,0.459861996,0.298496922,0.256666601,0.833098323,0.283731354,0.196892711,0.784827927,0.205609434,0.297878765,0.375807477,0.495761596,0.257125082,0.246635387,0.247220316,0.34766525,0.398617931,0.44172843,0.75
14-09-2015 20:00,0.342214965,0.446444486,0.337669427,0.173424435,0.4866265,0.309078439,0.260377543,0.831577613,0.288674875,0.190091574,0.809174316,0.236148417,0.378112942,0.422002021,0.493079872,0.273247892,0.26304144,0.333330134,0.363256133,0.455375016,0.432701685,0.75
14-09-2015 20:15,0.513671234,0.459071382,0.435028846,0.170201541,0.503377553,0.366817729,0.276808084,0.855889632,0.30695704,0.184260082,0.792163322,0.308020809,0.488392696,0.526880245,0.532982844,0.297625495,0.296548352,0.46421395,0.409180615,0.620100437,0.438658396,0.75
14-09-2015 20:30,0.771363191,0.520594522,0.633945933,0.174381828,0.497642057,0.495108796,0.308087632,0.864550714,0.336103421,0.186340849,0.84515428,0.44332103,0.654949135,0.716508303,0.620232457,0.337765732,0.337970017,0.60045871,0.506852508,0.864745362,0.491520459,0.75
14-09-2015 20:45,1.056090166,0.629075515,0.899186429,0.186505039,0.479493353,0.66224137,0.354394991,0.847223627,0.372091615,0.199700675,0.987165345,0.623098225,0.883154068,0.959235527,0.726821988,0.398251243,0.381787431,0.691237664,0.651943029,1.102027556,0.620750289,0.75
14-09-2015 21:00,1.291727453,0.732436325,1.16185488,0.204957661,0.478844851,0.785614804,0.421025215,0.831608887,0.411327766,0.22160531,1.123859608,0.77697354,1.105062261,1.152171058,0.787936549,0.476072292,0.435294326,0.742534668,0.814098882,1.262670414,0.80697016,0.75
14-09-2015 21:15,1.430366983,0.768703832,1.346205979,0.228035799,0.527756601,0.813115234,0.510340488,0.846063648,0.45255882,0.246727058,1.151951758,0.830086821,1.212525425,1.226896988,0.771293284,0.560710953,0.512828408,0.82446761,0.973338531,1.357632245,0.986943266,0.75
14-09-2015 21:30,1.46651001,0.726253518,1.433528306,0.255587679,0.652564248,0.765585445,0.60611402,0.899591832,0.496374125,0.271970184,1.067059512,0.76368009,1.150190268,1.231456329,0.707601982,0.63772355,0.606944142,0.986286316,1.123338469,1.428460697,1.095956658,0.75
14-09-2015 21:45,1.425392407,0.650118847,1.462136058,0.289017401,0.869962906,0.698171794,0.687237792,0.976378799,0.541381289,0.300488184,0.988814531,0.637609672,0.974867667,1.278683112,0.64788608,0.6955228,0.692634587,1.168568747,1.240730894,1.487103258,1.115734108,0.75
14-09-2015 22:00,1.343599339,0.601743685,1.444713514,0.329029938,1.160601848,0.646834237,0.744318761,1.033210641,0.583898136,0.337987211,1.041000828,0.540004552,0.800808087,1.432832813,0.6197017,0.728936636,0.75930496,1.238179181,1.283035972,1.538676848,1.082392457,0.75
14-09-2015 22:15,1.245999245,0.61861399,1.357550781,0.372919821,1.440759209,0.607578219,0.770981038,1.030529628,0.623218161,0.382624845,1.190719074,0.509275905,0.68317338,1.644692152,0.613906306,0.735978896,0.807881693,1.150015114,1.229255745,1.576575705,1.040023227,0.75
14-09-2015 22:30,1.139689672,0.693889734,1.207677541,0.415703363,1.593642962,0.563846036,0.768046813,0.97880908,0.663233829,0.425035062,1.277538289,0.525088755,0.606170343,1.796737315,0.613773682,0.716782093,0.838772361,1.005551678,1.107034389,1.551524822,1.005616556,0.75
14-09-2015 22:45,1.028820719,0.782555028,1.02838444,0.453335693,1.563053294,0.519021558,0.74830806,0.926018379,0.705450455,0.458717889,1.211847304,0.551750909,0.554837233,1.809798802,0.609109016,0.675152201,0.852996119,0.89593272,0.960968652,1.42970958,0.976223947,0.75
14-09-2015 23:00,0.917225517,0.829329792,0.841635862,0.483448173,1.397348552,0.481272331,0.712048587,0.893745864,0.743580603,0.483703346,1.059952538,0.562644383,0.525996067,1.690099966,0.571103368,0.616592281,0.842979469,0.80047948,0.809446752,1.254871688,0.949911358,0.75
14-09-2015 23:15,0.807024157,0.799745939,0.68003875,0.505135896,1.180876472,0.443396793,0.644733787,0.852248018,0.768000565,0.502803557,0.938314729,0.551846423,0.505108451,1.488381416,0.482561311,0.548399706,0.800087317,0.688027935,0.654744521,1.098742429,0.938587908,0.75
14-09-2015 23:30,0.704796566,0.705312172,0.58086716,0.519158265,0.969063959,0.400865054,0.550792496,0.770074499,0.773909464,0.518784103,0.906505556,0.534546284,0.477225969,1.253406323,0.37806965,0.482129034,0.736256899,0.589825293,0.51367019,0.983940572,0.953979188,0.75
14-09-2015 23:45,0.618028414,0.595963788,0.535880246,0.527312166,0.792328745,0.362673814,0.457919684,0.657911698,0.764178932,0.533243632,0.948823092,0.522357054,0.440961557,1.030646738,0.299119691,0.429091591,0.675193972,0.535621011,0.408945397,0.890394149,0.98678061,0.75
15-09-2015 00:00,0.548407424,0.511695927,0.506056397,0.531708992,0.662398436,0.336442838,0.385240141,0.547174655,0.744099799,0.548046038,1.013252954,0.514030103,0.401366738,0.85764282,0.250853955,0.393428407,0.629644911,0.513880335,0.344258233,0.804234906,1.017730212,0.75
15-09-2015 00:15,0.244867955,0.321682849,0.314766136,0.481644081,0.208837158,0.214744988,0.256941271,0.147272741,0.561355355,0.49273914,0.493616653,0.373447139,0.238724291,0.303074446,0.271575827,0.258806056,0.265051141,0.357189136,0.228410034,0.370580603,0.458416724,0.75
15-09-2015 00:30,0.23032992,0.306121942,0.285529604,0.468617003,0.201155451,0.210603538,0.261794393,0.14092477,0.53231386,0.474791228,0.410709062,0.344162211,0.234161284,0.292200248,0.284689272,0.249054997,0.242768169,0.333104624,0.223239601,0.368012421,0.386696763,0.75
15-09-2015 00:45,0.213123213,0.288046241,0.244339022,0.450600809,0.188672467,0.207306406,0.262406165,0.133031204,0.491408599,0.453965398,0.325405088,0.306348904,0.235099274,0.286150043,0.294068428,0.239005136,0.22036977,0.296802315,0.217329412,0.36552663,0.320194949,0.75
15-09-2015 01:00,0.199135472,0.2707787,0.198006718,0.427706861,0.174190025,0.205892784,0.259691523,0.126001254,0.445300636,0.42976408,0.259677768,0.265307326,0.249051385,0.286039102,0.289903435,0.230179883,0.202813205,0.25222292,0.212826514,0.369982537,0.272805473,0.75
15-09-2015 01:15,0.188463388,0.254973258,0.158411791,0.401203029,0.162843936,0.204577835,0.256116722,0.120163537,0.402353775,0.403132259,0.221975539,0.228960233,0.273738841,0.288367669,0.26549186,0.223698284,0.191313952,0.212419435,0.210315134,0.390801228,0.247047063,0.75
15-09-2015 01:30,0.175516688,0.237908707,0.133274951,0.372479223,0.157151499,0.202228039,0.253948035,0.113787663,0.368007695,0.374916903,0.20394558,0.20122032,0.295025685,0.290750431,0.232504143,0.21930284,0.183658941,0.188504015,0.209516139,0.422268648,0.233679749,0.75
15-09-2015 01:45,0.160023415,0.220027188,0.122423755,0.342808944,0.154841949,0.203315064,0.254182756,0.110304526,0.343951249,0.3456126,0.196855299,0.181969793,0.300967407,0.302889369,0.210187342,0.216153149,0.178107225,0.179760004,0.211402498,0.438596825,0.223410882,0.75
15-09-2015 02:00,0.148081231,0.207688822,0.121036851,0.31372747,0.153852781,0.214172045,0.256066831,0.11918774,0.330213179,0.316024647,0.200096487,0.169871578,0.294102586,0.343831283,0.20588886,0.214101952,0.173967326,0.17874316,0.215748912,0.429192497,0.213996962,0.75
15-09-2015 02:15,0.144609077,0.206450037,0.124392432,0.286971968,0.155626534,0.239904799,0.259232143,0.152011583,0.326202815,0.287730148,0.21600035,0.165020194,0.28461405,0.414935537,0.21871854,0.214388234,0.171176554,0.181434889,0.221664119,0.42077406,0.207774175,0.75
15-09-2015 02:30,0.150725807,0.216295033,0.133468891,0.263919452,0.163227133,0.282733787,0.274476166,0.217888767,0.330183186,0.263030563,0.242947757,0.171513015,0.277753927,0.476566442,0.247909073,0.219341078,0.1720172,0.188638068,0.236995993,0.436186775,0.206802195,0.75
15-09-2015 02:45,0.166523203,0.239038526,0.155266697,0.245605538,0.182126511,0.332063066,0.336291742,0.311205918,0.339243953,0.24481102,0.275312508,0.195934796,0.272666074,0.481753621,0.288325171,0.23113679,0.183867897,0.201301647,0.283189532,0.466382697,0.213118991,0.75
15-09-2015 03:00,0.197321636,0.286189775,0.19175578,0.233314916,0.223599246,0.367352802,0.495914167,0.400425943,0.35055766,0.236053516,0.309123287,0.238711019,0.266136929,0.440527503,0.328961044,0.250176998,0.219676556,0.220380767,0.381636123,0.505115771,0.232759355,0.75
15-09-2015 03:15,0.25210189,0.367591308,0.227267809,0.227957487,0.297181114,0.38903627,0.770615232,0.444970308,0.362137144,0.237667177,0.337207626,0.285464285,0.254740685,0.411318045,0.366959946,0.273480995,0.287325781,0.250293552,0.530282331,0.564501507,0.27251017,0.75
15-09-2015 03:30,0.32636179,0.469805746,0.238657632,0.228355013,0.385329781,0.427663222,1.072400688,0.432103665,0.372498159,0.24568465,0.342859941,0.314755017,0.23992406,0.426608615,0.419939126,0.294233444,0.371172165,0.295289004,0.691777156,0.643504176,0.326088697,0.75
15-09-2015 03:45,0.393985676,0.551475844,0.227706972,0.231331343,0.434884587,0.499120168,1.228805687,0.386755407,0.379873485,0.252803289,0.321373029,0.317689919,0.231202235,0.464255962,0.503741989,0.304852254,0.433023007,0.346316327,0.80322807,0.716528068,0.369788855,0.75
15-09-2015 04:00,0.426570224,0.568280194,0.226929063,0.234383731,0.40668855,0.577624204,1.138550447,0.340223268,0.382049307,0.254698226,0.293605472,0.303211392,0.239097049,0.483853964,0.591811694,0.30266736,0.441148307,0.376294443,0.818085495,0.753316914,0.380579521,0.75
15-09-2015 04:15,0.416718496,0.519941819,0.261406643,0.237947043,0.326660546,0.648989521,0.88076904,0.29693457,0.378689365,0.25362923,0.276387448,0.286565499,0.269278964,0.468665766,0.631479807,0.292747152,0.395254348,0.364148598,0.753951666,0.733038474,0.35434312,0.75
15-09-2015 04:30,0.38004196,0.462895588,0.315767725,0.244590436,0.254823968,0.756704818,0.622111253,0.244766522,0.374153284,0.255121799,0.26629396,0.277514619,0.323903925,0.436561307,0.611486794,0.284414519,0.324249852,0.324945022,0.667067864,0.658796411,0.306634875,0.75
15-09-2015 04:45,0.338822107,0.447528144,0.341928571,0.255927044,0.221560468,0.933645747,0.456797979,0.190073653,0.37579237,0.262300787,0.259183735,0.275719455,0.391668657,0.413709197,0.575135898,0.284212023,0.262803487,0.295089505,0.582623921,0.562820836,0.26411769,0.75
15-09-2015 05:00,0.30573345,0.463039649,0.307542366,0.270993156,0.219088634,1.108987283,0.376130837,0.157284619,0.389592686,0.274506205,0.255780076,0.276196158,0.440051341,0.406183647,0.569057609,0.292140691,0.226279075,0.288246131,0.49437197,0.484147165,0.249779305,0.75
15-09-2015 05:15,0.284039385,0.46321033,0.235423353,0.287925602,0.232132794,1.14338661,0.33879135,0.163499104,0.419278272,0.290623496,0.253747267,0.279835898,0.444701829,0.403707097,0.614168442,0.304293557,0.209376797,0.28998237,0.406421247,0.45743914,0.271357453,0.75
15-09-2015 05:30,0.276728348,0.424183466,0.175236277,0.305899112,0.256201111,0.978027669,0.318910638,0.213487299,0.468539951,0.310880602,0.256882825,0.29233343,0.420346524,0.400758687,0.706823272,0.316867772,0.206301944,0.287813132,0.334364546,0.500899032,0.321835449,0.75
15-09-2015 05:45,0.279987748,0.365634982,0.156788923,0.324457819,0.293988566,0.713361744,0.309124909,0.308287624,0.540624664,0.334228208,0.280477059,0.310161333,0.398448591,0.40470697,0.810202553,0.326531294,0.222867347,0.281798775,0.289410141,0.58263248,0.376577989,0.75
