Datetime,Household 6,Household 19,Household 20,Household 41,Household 47,Household 78,Household 88,Household 97,Household 112,Household 123,Household 124,Household 127,Household 137,Household 166,Household 177,Household 192,Household 199,Quantile
17-09-2015 04:45,0.353773816,0.157753214,0.122762308,0.339750064,0.301270127,0.153897439,0.251923333,0.148762269,0.287812298,0.171190311,0.070393464,0.200890404,0.065433278,0.302835773,0.116263693,0.08013924,0.079213001,0.5
17-09-2015 05:00,0.384894211,0.158450923,0.136668631,0.418063258,0.290582772,0.15029178,0.221657119,0.181866497,0.272343496,0.157749184,0.081032058,0.258757091,0.066127231,0.287666432,0.125856242,0.083540208,0.069680435,0.5
17-09-2015 05:15,0.367258689,0.158378934,0.159297717,0.42276052,0.253043333,0.130732326,0.163103169,0.208140326,0.253952783,0.139559188,0.099434465,0.288971753,0.064411245,0.249002945,0.124182373,0.08783461,0.062324159,0.5
17-09-2015 05:30,0.320903433,0.16543444,0.183620648,0.353808976,0.20783527,0.107643958,0.111326829,0.229393353,0.261095457,0.125821159,0.11674353,0.260888079,0.060069775,0.21287749,0.11789586,0.091839142,0.05955376,0.5
17-09-2015 05:45,0.275074537,0.184268067,0.202893366,0.257559348,0.175648163,0.091830051,0.085569118,0.245261506,0.309433525,0.12706787,0.124723093,0.195534485,0.054848923,0.191177173,0.112258518,0.097381507,0.061578174,0.5
17-09-2015 06:00,0.246287707,0.20950387,0.217084073,0.179394068,0.16010319,0.087534685,0.083737549,0.249602853,0.398379386,0.145609534,0.119629206,0.137829281,0.050659123,0.184172267,0.107090939,0.10778129,0.068080731,0.5
17-09-2015 06:15,0.231193918,0.222349292,0.228797177,0.13688059,0.164086664,0.093624411,0.093544176,0.240174784,0.497111163,0.176438425,0.104912234,0.108257437,0.049017631,0.187915328,0.102749209,0.121822679,0.077154323,0.5
17-09-2015 06:30,0.220146521,0.208399867,0.23801517,0.121728006,0.194967129,0.10454092,0.099647405,0.226020867,0.540439444,0.204450881,0.090898718,0.098211357,0.0505489,0.191022409,0.100527083,0.129340672,0.084740073,0.5
17-09-2015 06:45,0.208255686,0.175764782,0.243303102,0.117740657,0.248387169,0.115260526,0.095967977,0.221800861,0.484607952,0.226224279,0.090000106,0.094749361,0.055175655,0.179966277,0.099636354,0.122837256,0.088374337,0.5
17-09-2015 07:00,0.195268541,0.141507126,0.243937497,0.115494021,0.301343446,0.125662486,0.091584922,0.236189136,0.362011417,0.263856927,0.105608684,0.093849246,0.062636817,0.157368117,0.099830817,0.108696849,0.087548396,0.5
17-09-2015 07:15,0.183920279,0.113961198,0.240801578,0.113392042,0.33324342,0.136353626,0.093791667,0.259907493,0.247131124,0.326160522,0.125229583,0.096383757,0.070800543,0.143392559,0.102948986,0.096958378,0.082390932,0.5
17-09-2015 07:30,0.176649008,0.096604079,0.235874311,0.112263419,0.35045935,0.144717678,0.098256625,0.2710811,0.181659161,0.387693764,0.132630538,0.104152401,0.075873072,0.151033297,0.108227378,0.091455299,0.075816028,0.5
17-09-2015 07:45,0.173639712,0.092971353,0.230940208,0.112143836,0.37105202,0.146610903,0.100504204,0.266151672,0.15686436,0.424274487,0.123902133,0.117753933,0.076745272,0.179114843,0.110797378,0.092658409,0.071577345,0.5
17-09-2015 08:00,0.176514449,0.103519682,0.22814726,0.112564994,0.392311505,0.140207157,0.102720893,0.269604968,0.148175786,0.435515657,0.106029439,0.131277784,0.07653568,0.231486421,0.107976261,0.099193439,0.070329502,0.5
17-09-2015 08:15,0.188759725,0.124449063,0.228691967,0.11351769,0.392276723,0.130809057,0.108990295,0.29500555,0.143300251,0.426614141,0.089051461,0.135864967,0.079274643,0.316097932,0.103039068,0.108818858,0.073367451,0.5
17-09-2015 08:30,0.209803342,0.149362467,0.23027106,0.114700472,0.354548297,0.127869819,0.119981115,0.319199004,0.143254614,0.396853373,0.082921182,0.132513781,0.085033972,0.419143944,0.102071669,0.119173634,0.084349299,0.5
17-09-2015 08:45,0.23440197,0.171694754,0.229338214,0.115213537,0.287673438,0.133614811,0.132254893,0.314547195,0.149896996,0.355049698,0.091943112,0.131403726,0.08878381,0.497095287,0.112200974,0.12521274,0.101712885,0.5
17-09-2015 09:00,0.26001519,0.186767545,0.222881489,0.115661381,0.22407306,0.14227996,0.144635462,0.285222211,0.158598798,0.31742728,0.109825767,0.137962941,0.088051505,0.505153615,0.140274125,0.124404078,0.115914772,0.5
17-09-2015 09:15,0.287794789,0.191459398,0.207335395,0.118475584,0.192735782,0.149983979,0.16360688,0.251981884,0.160920926,0.280490289,0.125241902,0.148216237,0.086598686,0.440417825,0.186957084,0.122315137,0.117631328,0.5
17-09-2015 09:30,0.315385807,0.184686511,0.182690137,0.124737422,0.198030189,0.15695825,0.197197462,0.222166612,0.153486897,0.231024592,0.131343554,0.157292486,0.08636568,0.346405433,0.246373439,0.123719685,0.106260602,0.5
17-09-2015 09:45,0.335145196,0.170616016,0.156719941,0.131874081,0.226698722,0.164535303,0.240903416,0.195253252,0.145925803,0.178456733,0.128178469,0.166260147,0.086575936,0.265352236,0.312385819,0.128882826,0.091376233,0.5
17-09-2015 10:00,0.337351638,0.157447964,0.138513495,0.134838266,0.261952394,0.173683959,0.270850427,0.176603634,0.157186228,0.142818597,0.120668285,0.178043747,0.088374152,0.211028939,0.376101064,0.140481636,0.084936516,0.5
17-09-2015 10:15,0.317625569,0.15017083,0.129926193,0.130394111,0.290335637,0.182841335,0.264258399,0.169346687,0.200187356,0.127936003,0.116423251,0.191346638,0.090704335,0.183383231,0.423800617,0.158262314,0.089014062,0.5
17-09-2015 10:30,0.282440319,0.14845346,0.126885841,0.120488062,0.302700869,0.188921118,0.229370104,0.16920206,0.264935937,0.126507819,0.121066303,0.201253622,0.090573836,0.176403037,0.447719282,0.172214548,0.096505562,0.5
17-09-2015 10:45,0.239736224,0.149987432,0.125561123,0.110304467,0.295408888,0.189062121,0.194996444,0.170465659,0.312700327,0.132006392,0.132538196,0.202194379,0.088129891,0.179304191,0.449685777,0.173754773,0.104605007,0.5
17-09-2015 11:00,0.193027135,0.15150637,0.124783808,0.103816528,0.272039334,0.179247077,0.174667425,0.16752298,0.304875243,0.135877629,0.141870593,0.19193247,0.083662934,0.183254297,0.43078696,0.164632251,0.114892385,0.5
17-09-2015 11:15,0.149237465,0.150754776,0.124137875,0.10116144,0.238134351,0.158121064,0.163629453,0.157752302,0.248177377,0.127657055,0.14130073,0.175443823,0.077392532,0.181501881,0.387284176,0.149796207,0.122510235,0.5
17-09-2015 11:30,0.117889625,0.149074587,0.12233047,0.099629104,0.198263734,0.132196272,0.15834095,0.145326247,0.185706056,0.106131956,0.130524988,0.160589264,0.072702529,0.169886718,0.322524296,0.132693465,0.120984831,0.5
17-09-2015 11:45,0.100503307,0.148464553,0.118787191,0.097536899,0.15886482,0.110041747,0.15775011,0.135473593,0.145392171,0.081462729,0.115117814,0.14997242,0.071244106,0.151838132,0.2541509,0.117252239,0.11219684,0.5
17-09-2015 12:00,0.090821168,0.148632687,0.114671345,0.095573484,0.125762318,0.094596667,0.15801595,0.129117932,0.12557138,0.062757193,0.10051419,0.141535271,0.070501199,0.134575532,0.199620875,0.106251204,0.101929392,0.5
14-09-2015 00:15,0.121917702,0.155872675,0.115806485,0.0658573,0.032935255,0.161464951,0.249113951,0.123549624,0.084675776,0.053751343,0.119536403,0.095555168,0.07761351,0.059830568,0.084170724,0.088000122,0.142650668,0.75
14-09-2015 00:30,0.125609564,0.145598868,0.114502477,0.065856029,0.031539677,0.159848206,0.237353037,0.117121706,0.085080796,0.051473291,0.130422232,0.099374395,0.079194687,0.060441535,0.082810605,0.090217408,0.140092238,0.75
14-09-2015 00:45,0.132773185,0.134743199,0.113862551,0.064110523,0.031048485,0.158640423,0.213789021,0.107898361,0.087879874,0.049805945,0.136022716,0.101344744,0.079341385,0.05950634,0.081960304,0.090574431,0.136294409,0.75
14-09-2015 01:00,0.144786547,0.125274211,0.113665178,0.061727179,0.031460438,0.156937896,0.179305101,0.097153998,0.102872004,0.049825891,0.132094582,0.09984861,0.076706258,0.059470962,0.08159665,0.088363187,0.129508501,0.75
14-09-2015 01:15,0.158943047,0.117636857,0.113215439,0.05999412,0.031577886,0.156272723,0.146807177,0.091491019,0.129574707,0.05159422,0.119988213,0.09652263,0.071359251,0.06041774,0.081561073,0.084496975,0.121803549,0.75
14-09-2015 01:30,0.166947496,0.112090035,0.112015867,0.059051164,0.030744196,0.157357277,0.127670661,0.101587149,0.147687667,0.053544454,0.108298671,0.094458796,0.064994765,0.05957716,0.082562214,0.080670237,0.117980624,0.75
14-09-2015 01:45,0.160689457,0.109711435,0.110035918,0.059029742,0.03018887,0.156828768,0.120003444,0.135709993,0.138559886,0.053821444,0.105833798,0.093825034,0.059477988,0.056803442,0.085548428,0.078360481,0.119038767,0.75
14-09-2015 02:00,0.141733678,0.110279105,0.107691125,0.060208415,0.03166992,0.153063909,0.116764438,0.18732895,0.109325149,0.052118476,0.112927796,0.094003209,0.056185127,0.056022687,0.091195264,0.079498207,0.122911206,0.75
14-09-2015 02:15,0.121512579,0.112834057,0.105776256,0.062402389,0.036170673,0.149867059,0.116717494,0.229061083,0.082790278,0.050758665,0.121481316,0.098168437,0.056222149,0.061306554,0.102146709,0.087185896,0.128811547,0.75
14-09-2015 02:30,0.111206251,0.117608778,0.105324204,0.068391951,0.045786186,0.153461139,0.125582196,0.235256601,0.075865428,0.054516028,0.122781062,0.110314094,0.059950245,0.071375456,0.122053683,0.103472441,0.134934092,0.75
14-09-2015 02:45,0.11501552,0.12457454,0.107535594,0.088051342,0.065636848,0.171051183,0.148405359,0.210620092,0.095932826,0.068457116,0.114519629,0.129916306,0.066280313,0.077576251,0.146093815,0.125254125,0.137651884,0.75
14-09-2015 03:00,0.131234727,0.132166504,0.113153126,0.133916433,0.097801144,0.205806222,0.179805392,0.178526917,0.140172419,0.09255095,0.10232843,0.150631871,0.072673532,0.073612248,0.157966158,0.14535599,0.135566344,0.75
14-09-2015 03:15,0.155252248,0.138701286,0.121139408,0.204410339,0.131541563,0.247933213,0.203353599,0.150246478,0.19012521,0.117577648,0.095456243,0.16320112,0.075889247,0.064399435,0.147879912,0.161365955,0.13040721,0.75
14-09-2015 03:30,0.181110639,0.143877483,0.12902272,0.269033827,0.150312668,0.275396487,0.203011162,0.123737099,0.222479501,0.132928847,0.100774553,0.166322904,0.074652246,0.058494327,0.125393756,0.18200019,0.126060696,0.75
14-09-2015 03:45,0.200911754,0.150317197,0.136326659,0.285703369,0.151248223,0.267390949,0.175820765,0.099679955,0.2273327,0.138467336,0.119325237,0.176003091,0.072175531,0.059149112,0.105138831,0.220937511,0.125778902,0.75
14-09-2015 04:00,0.205416611,0.163201583,0.14591898,0.245459858,0.144007568,0.223980741,0.13446694,0.083385244,0.211065889,0.140094144,0.141882353,0.21474475,0.073799679,0.064030972,0.092582805,0.282697752,0.126952075,0.75
14-09-2015 04:15,0.190599719,0.182096393,0.159010744,0.184657725,0.133173937,0.170945317,0.097130537,0.077395271,0.19224681,0.137348763,0.150678967,0.284773037,0.082189358,0.066645567,0.08666309,0.352893362,0.123680087,0.75
14-09-2015 04:30,0.1639225,0.19466743,0.171380399,0.146073917,0.11943697,0.135356512,0.074112104,0.079646578,0.188421233,0.125627321,0.140088789,0.353390619,0.094967928,0.062549276,0.084691805,0.400740385,0.115269596,0.75
14-09-2015 04:45,0.139467256,0.188390971,0.177400508,0.148093073,0.10923274,0.121927722,0.064518415,0.087471482,0.194447753,0.10753301,0.12639537,0.374434357,0.105498941,0.055237444,0.083701306,0.397631866,0.106444361,0.75
14-09-2015 05:00,0.126357696,0.165873949,0.175497903,0.187569477,0.107795564,0.117671604,0.062154215,0.100835307,0.18839406,0.092321779,0.12375652,0.330659462,0.10835215,0.050923806,0.081887648,0.344521995,0.101184202,0.75
14-09-2015 05:15,0.124629983,0.140740016,0.17014393,0.241516343,0.115440345,0.111551785,0.062014854,0.121232911,0.164353961,0.086233354,0.129904903,0.249294087,0.105753342,0.052137033,0.079614809,0.27514219,0.099164966,0.75
14-09-2015 05:30,0.129026944,0.122221426,0.168017484,0.268006686,0.130792438,0.103554595,0.06212131,0.147921294,0.141479329,0.087973824,0.137379653,0.173460217,0.107064699,0.057058363,0.07792689,0.222897542,0.096972687,0.75
14-09-2015 05:45,0.133402902,0.109864471,0.170955469,0.243461338,0.145323698,0.098217515,0.061304377,0.176770932,0.141310551,0.091003412,0.140770656,0.127229537,0.122571777,0.061108747,0.077069431,0.194881988,0.095152469,0.75
14-09-2015 06:00,0.135614441,0.101373277,0.179286675,0.194516488,0.146787174,0.099828675,0.058933106,0.201125919,0.169093049,0.092321221,0.141674303,0.108875086,0.15512501,0.06258375,0.077513717,0.180949204,0.10328416,0.75
14-09-2015 06:15,0.138514497,0.097344487,0.19659842,0.160396231,0.133400933,0.11425241,0.055906731,0.212286461,0.206860286,0.094750507,0.146834629,0.104674885,0.19524948,0.064327277,0.079790599,0.172194187,0.129395074,0.75
14-09-2015 06:30,0.143794556,0.097118513,0.221429305,0.1482936,0.114241423,0.147191381,0.053757519,0.206145374,0.222077917,0.096196742,0.152188833,0.103604912,0.229527087,0.066718889,0.083197594,0.165956,0.16085986,0.75
14-09-2015 06:45,0.149478589,0.098198362,0.243956781,0.14635919,0.098736235,0.195813492,0.054170845,0.189572248,0.202205065,0.091218886,0.14734487,0.103810857,0.249235802,0.067165266,0.087246891,0.164017039,0.16888204,0.75
14-09-2015 07:00,0.153083213,0.099728335,0.256118162,0.14777394,0.089915089,0.241549882,0.057301191,0.174177044,0.16957803,0.084114066,0.134014444,0.108136659,0.247320891,0.065183762,0.09216617,0.169226026,0.143800262,0.75
14-09-2015 07:15,0.154114647,0.101283959,0.259515081,0.151614937,0.084450938,0.262475764,0.059956222,0.167803338,0.14735948,0.086815773,0.118283203,0.117332175,0.225185932,0.06125234,0.096304797,0.179903963,0.109643408,0.75
14-09-2015 07:30,0.157842441,0.101708121,0.26345112,0.15977182,0.080843349,0.25745875,0.05928924,0.17262065,0.135623338,0.107236939,0.100053121,0.129240111,0.201062946,0.057294836,0.096987143,0.189616315,0.091829705,0.75
14-09-2015 07:45,0.174262439,0.101685695,0.275840054,0.176477035,0.0832739,0.249410107,0.057038892,0.186027031,0.127864897,0.139660255,0.082808867,0.140000565,0.192974609,0.058913004,0.094609587,0.195152965,0.090686777,0.75
14-09-2015 08:00,0.209054873,0.103440571,0.295022077,0.205175956,0.092580144,0.267796533,0.057471602,0.204213515,0.126428691,0.165958426,0.077774546,0.148019743,0.202133449,0.071949314,0.091941801,0.200471909,0.092953457,0.75
14-09-2015 08:15,0.255866358,0.10816572,0.310676702,0.240976576,0.10436125,0.321384323,0.062262602,0.224627424,0.136150874,0.178901458,0.092641336,0.1590658,0.217217815,0.098728552,0.090448324,0.208609219,0.092716952,0.75
14-09-2015 08:30,0.293973573,0.114967738,0.312899557,0.266343859,0.118083626,0.377988218,0.067941164,0.242421855,0.154101406,0.187209452,0.120805489,0.178653533,0.223412873,0.130078172,0.090408546,0.213603411,0.09339874,0.75
14-09-2015 08:45,0.302634058,0.120768337,0.30092975,0.269488147,0.137098171,0.392961494,0.07058371,0.249891705,0.170074257,0.186593407,0.145876274,0.198831294,0.214950651,0.142362708,0.094425642,0.205649125,0.095332207,0.75
14-09-2015 09:00,0.284127446,0.123275958,0.282239191,0.264608152,0.162926752,0.362208466,0.073031451,0.244478732,0.177006608,0.165668483,0.16041058,0.205601017,0.201624926,0.124582769,0.110516525,0.18380318,0.093633644,0.75
14-09-2015 09:15,0.259612993,0.123486816,0.262532498,0.270305406,0.194452541,0.32063624,0.080520073,0.231833128,0.176405643,0.135381139,0.169317364,0.198152538,0.193063063,0.098399976,0.150981365,0.157754177,0.088181518,0.75
14-09-2015 09:30,0.246127131,0.12290599,0.239592567,0.277726205,0.226083808,0.299275564,0.091480295,0.2177572,0.17184394,0.113391029,0.173666879,0.188981595,0.186783095,0.093657392,0.227484086,0.136511679,0.084944467,0.75
14-09-2015 09:45,0.247642422,0.122366932,0.209580664,0.26733943,0.24955101,0.310438142,0.101822611,0.202638173,0.16804444,0.101050437,0.173480887,0.189906735,0.178719811,0.130286671,0.338721676,0.123583943,0.089022045,0.75
14-09-2015 10:00,0.257741784,0.122886042,0.176462333,0.241629133,0.263551684,0.356370901,0.110602263,0.186843819,0.180282075,0.092641135,0.176037641,0.202415822,0.169948588,0.221438855,0.452019599,0.120691625,0.099585811,0.75
14-09-2015 10:15,0.264142283,0.124025657,0.149386314,0.214727825,0.275419285,0.41894929,0.114505743,0.175165238,0.229779837,0.08525544,0.180237844,0.217750879,0.161105647,0.350709352,0.51872403,0.12731898,0.109015779,0.75
14-09-2015 10:30,0.258337272,0.125371044,0.132537408,0.188134321,0.290316845,0.452920533,0.109760119,0.170589923,0.310973033,0.078736929,0.175769683,0.228072389,0.151827049,0.457346834,0.523204323,0.139531427,0.111437116,0.75
14-09-2015 10:45,0.239715027,0.127282497,0.123323479,0.156276999,0.302304437,0.425886583,0.099663815,0.169752604,0.37032001,0.073523135,0.162100386,0.233185495,0.142955123,0.488240355,0.486630288,0.151489315,0.110556072,0.75
14-09-2015 11:00,0.209273655,0.127358451,0.117774513,0.121432846,0.297467891,0.353812543,0.089595205,0.167644431,0.355728214,0.067562034,0.146979317,0.231872699,0.134849837,0.446856554,0.425946326,0.156481132,0.113085321,0.75
14-09-2015 11:15,0.171834794,0.124298514,0.113803832,0.092538624,0.267642252,0.273371943,0.08214168,0.161684838,0.284313188,0.060281567,0.136243144,0.217481896,0.127773979,0.368694411,0.346421958,0.150683002,0.120875142,0.75
14-09-2015 11:30,0.139098747,0.122093368,0.110851048,0.074928509,0.220191248,0.205547138,0.079025857,0.151896832,0.216292073,0.056053866,0.132909965,0.190294053,0.122373636,0.285526469,0.263315325,0.136795151,0.131708292,0.75
14-09-2015 11:45,0.117921906,0.123108439,0.108669337,0.066252143,0.171404689,0.156577408,0.079663204,0.140574727,0.18078083,0.057486682,0.135625996,0.162237796,0.117886448,0.218492109,0.197475248,0.120948634,0.141950826,0.75
14-09-2015 12:00,0.105049085,0.12492126,0.10701352,0.061548943,0.13268992,0.126181541,0.081015525,0.130551617,0.167649983,0.06219046,0.139752645,0.143164454,0.113167976,0.175029634,0.155867428,0.107400082,0.1490738,0.75
14-09-2015 12:15,0.073455024,0.10443402,0.107600954,0.05811662,0.026900273,0.078544424,0.060793528,0.095456068,0.181412872,0.041831149,0.107250833,0.109804118,0.063186515,0.160924074,0.084060249,0.083681908,0.207360713,0.75
14-09-2015 12:30,0.075843572,0.107793111,0.108449315,0.05708226,0.026207189,0.078778518,0.062168064,0.100870733,0.203201195,0.040899833,0.104227349,0.108767346,0.062819662,0.162551755,0.082768932,0.08748855,0.185634278,0.75
14-09-2015 12:45,0.086415816,0.108558119,0.108756281,0.056030865,0.026980502,0.079871719,0.063038412,0.114056029,0.198835324,0.04109773,0.103955098,0.107244542,0.061046847,0.153280766,0.082078106,0.088360831,0.163282565,0.75
14-09-2015 13:00,0.113465031,0.107360611,0.108229641,0.054840069,0.029861409,0.081936855,0.063937259,0.13910573,0.160343348,0.042979853,0.10912784,0.105356382,0.059618989,0.132943624,0.082037383,0.084665613,0.146179087,0.75
14-09-2015 13:15,0.153729643,0.105863795,0.107167166,0.053139628,0.033257872,0.083567221,0.063784721,0.169402688,0.10999227,0.045049572,0.117869713,0.105142922,0.060966642,0.112242079,0.082291884,0.078520941,0.139197338,0.75
14-09-2015 13:30,0.187007715,0.103994759,0.105957128,0.051252473,0.034188758,0.083167022,0.062518629,0.184688776,0.076964579,0.045139008,0.123841205,0.108902608,0.065163753,0.099777616,0.083102527,0.074385478,0.14113408,0.75
14-09-2015 13:45,0.197477396,0.10068154,0.104806005,0.04989157,0.032135156,0.081399962,0.06360003,0.172905842,0.065925138,0.043384843,0.122510042,0.114682961,0.070769998,0.094072186,0.084956025,0.074701405,0.14380054,0.75
14-09-2015 14:00,0.192195923,0.09644533,0.103855272,0.04924288,0.030435134,0.081032643,0.069447998,0.145966552,0.063859859,0.04195175,0.115639124,0.117755104,0.077826568,0.092464751,0.087646162,0.079245294,0.140780043,0.75
14-09-2015 14:15,0.187397811,0.093065199,0.102881342,0.049403338,0.03411096,0.084511549,0.078193172,0.121927056,0.061184205,0.042455136,0.110030572,0.117217586,0.086768435,0.094092752,0.091685294,0.088297114,0.136874464,0.75
14-09-2015 14:30,0.189329199,0.091409979,0.102011196,0.0507977,0.048846278,0.09313052,0.086796894,0.106905613,0.05767299,0.044730333,0.111969335,0.11742853,0.094954496,0.095427156,0.099560495,0.103376196,0.141291904,0.75
14-09-2015 14:45,0.196586008,0.091512318,0.103013388,0.054931261,0.079450706,0.109155965,0.093968348,0.09839719,0.055908193,0.047565439,0.120969014,0.122995857,0.097422597,0.095716385,0.113142888,0.123311676,0.153641477,0.75
14-09-2015 15:00,0.209347475,0.094011537,0.10800984,0.065668196,0.120838394,0.135159659,0.100650142,0.092323377,0.057520556,0.050079554,0.129338323,0.133021539,0.092657986,0.104708569,0.128471739,0.143369873,0.163801976,0.75
14-09-2015 15:15,0.230801829,0.098123155,0.116612974,0.08638369,0.150904867,0.16692771,0.107269603,0.085617851,0.066188183,0.052350255,0.128604605,0.141862616,0.085195226,0.134476362,0.135152967,0.162457501,0.162763792,0.75
14-09-2015 15:30,0.262428814,0.101512393,0.126341438,0.113450902,0.148179502,0.191619582,0.109699633,0.077950923,0.088062976,0.056744787,0.11647114,0.147017245,0.081557279,0.184394152,0.12676619,0.185677785,0.150377059,0.75
14-09-2015 15:45,0.294364569,0.105551482,0.13513786,0.135838308,0.120556946,0.19891434,0.103734687,0.072200073,0.125083187,0.06830976,0.100298813,0.150353775,0.086251544,0.239416497,0.11041144,0.213042133,0.133896611,0.75
14-09-2015 16:00,0.303637979,0.11427988,0.140937099,0.144450681,0.103664943,0.188416692,0.092599739,0.072487947,0.170138835,0.086600443,0.091897971,0.149963557,0.098475091,0.283187351,0.097718355,0.232755783,0.119208802,0.75
14-09-2015 16:15,0.27615885,0.129359274,0.141843822,0.142385506,0.13025345,0.165966735,0.082346049,0.08272203,0.212126286,0.099446058,0.094334596,0.14163375,0.111029846,0.307344265,0.091153016,0.234163335,0.107381541,0.75
14-09-2015 16:30,0.227320111,0.153505325,0.13928506,0.144604374,0.198579431,0.141700805,0.074589921,0.10714112,0.239235131,0.097570933,0.098896602,0.128305589,0.118311921,0.30531104,0.087248799,0.220457182,0.100319312,0.75
14-09-2015 16:45,0.186706339,0.188819833,0.137246968,0.159613031,0.26370302,0.126072917,0.068873878,0.147020376,0.236835302,0.088364668,0.096529439,0.117030161,0.120683315,0.273894321,0.084778871,0.201118502,0.100458092,0.75
14-09-2015 17:00,0.168171166,0.221705163,0.13789499,0.174562289,0.277500927,0.121247705,0.065403174,0.19174713,0.201378071,0.083106681,0.086296987,0.111207237,0.118098761,0.22905365,0.083682669,0.180250725,0.105186223,0.75
14-09-2015 17:15,0.165354449,0.226512385,0.140112271,0.175357367,0.238708638,0.122094363,0.063899488,0.21961268,0.15810534,0.083108936,0.075612222,0.111693667,0.110698156,0.198587026,0.08349457,0.157961695,0.109010993,0.75
14-09-2015 17:30,0.168211019,0.197397787,0.141293207,0.166741424,0.182123268,0.124180758,0.064059899,0.21938656,0.146073123,0.083977286,0.075418403,0.117861386,0.102414269,0.194763479,0.084523653,0.135977723,0.107594509,0.75
14-09-2015 17:45,0.172929093,0.157211862,0.139869588,0.156352089,0.136674875,0.126530915,0.065376402,0.204695616,0.183444818,0.081965497,0.091269588,0.128289895,0.095386771,0.209706743,0.086347555,0.118883803,0.100103252,0.75
14-09-2015 18:00,0.179594642,0.126978775,0.1369035,0.144781621,0.113237713,0.131245194,0.065678836,0.194898678,0.250756111,0.077013875,0.118227249,0.144362245,0.089259477,0.232543551,0.087177976,0.112590257,0.093817797,0.75
14-09-2015 18:15,0.186645459,0.108245572,0.135362869,0.134548506,0.111179994,0.139558187,0.063846403,0.194261709,0.302081651,0.072582907,0.142178552,0.16548008,0.086717253,0.257127651,0.086703043,0.119971107,0.099587767,0.75
14-09-2015 18:30,0.189010231,0.095755113,0.138449422,0.128686851,0.121980753,0.145618304,0.062097266,0.197421788,0.299235796,0.070021755,0.147581459,0.182698895,0.090626439,0.27611484,0.086470251,0.135797799,0.115942175,0.75
14-09-2015 18:45,0.183773589,0.088523252,0.149652942,0.126998103,0.134921368,0.143063728,0.062043538,0.199572707,0.248456502,0.068917806,0.135287254,0.187623255,0.099044723,0.279636792,0.086983089,0.149576663,0.126975322,0.75
14-09-2015 19:00,0.175035266,0.086699286,0.17226537,0.128444282,0.142972464,0.134960673,0.062171499,0.198379218,0.193303462,0.070824979,0.125441904,0.183596543,0.107509526,0.266135696,0.087021463,0.155109204,0.123474282,0.75
14-09-2015 19:15,0.16887364,0.087689579,0.204187853,0.131216714,0.143962446,0.1269856,0.060891616,0.195895963,0.165221102,0.074658282,0.131874749,0.179693051,0.113208772,0.246470934,0.085564075,0.153648443,0.114114538,0.75
14-09-2015 19:30,0.167457272,0.089711556,0.23413357,0.13333616,0.140935967,0.12052302,0.058985307,0.19808369,0.160139796,0.075805088,0.150070898,0.178644589,0.116919469,0.230828923,0.083153283,0.149848834,0.109273169,0.75
14-09-2015 19:45,0.170171321,0.093607757,0.250558673,0.134151283,0.138038904,0.117521912,0.059029668,0.210389689,0.160495594,0.074017778,0.16815421,0.179690574,0.121866389,0.226864853,0.08122448,0.149835518,0.107059244,0.75
14-09-2015 20:00,0.176550644,0.099242572,0.255024627,0.133492773,0.134744716,0.121955341,0.063385197,0.234225501,0.158432107,0.075543164,0.174869969,0.184941566,0.129906354,0.256428205,0.080963781,0.159532954,0.100554345,0.75
14-09-2015 20:15,0.186786386,0.105734986,0.259153453,0.13173957,0.132542588,0.135529099,0.071704034,0.264247319,0.158129132,0.087085408,0.171910659,0.192477336,0.139902563,0.344329538,0.083685468,0.178452746,0.090292766,0.75
14-09-2015 20:30,0.198637068,0.113306074,0.269415819,0.13014603,0.141906307,0.154298819,0.081340145,0.288270376,0.1651627,0.106355498,0.173547967,0.193067123,0.149344312,0.470474869,0.089779267,0.19585584,0.08315432,0.75
14-09-2015 20:45,0.205877882,0.120319876,0.282067142,0.129839423,0.170373312,0.16979064,0.092294622,0.292966865,0.176626223,0.120860225,0.180373008,0.180823837,0.156324264,0.557418876,0.097530451,0.200137708,0.082624424,0.75
14-09-2015 21:00,0.206024811,0.123749548,0.290192504,0.131428962,0.209866756,0.177310744,0.108783957,0.273776604,0.183889075,0.125509645,0.180301377,0.161255602,0.161994404,0.540928871,0.106756331,0.192500787,0.087425413,0.75
14-09-2015 21:15,0.204422069,0.124138872,0.289292858,0.134284395,0.243497695,0.181179082,0.130424455,0.23954061,0.18232054,0.128367578,0.171627449,0.146765333,0.169966487,0.445342554,0.119482556,0.182677537,0.097666695,0.75
14-09-2015 21:30,0.205270348,0.124123247,0.277910829,0.13671088,0.262663862,0.189128673,0.147637725,0.204425076,0.174973139,0.130607527,0.156606532,0.147104712,0.179788144,0.349496845,0.13442178,0.174314666,0.112106871,0.75
14-09-2015 21:45,0.209905065,0.124870834,0.256502498,0.138042984,0.273273002,0.205169296,0.155666542,0.177998398,0.171467299,0.126132137,0.135175885,0.16399093,0.185106381,0.291711147,0.148493003,0.164314554,0.121658991,0.75
14-09-2015 22:00,0.22293397,0.12673638,0.227672236,0.138084266,0.283760563,0.225334475,0.159979208,0.162297377,0.18783927,0.118092136,0.116213851,0.189594724,0.182361997,0.256396321,0.161179067,0.151946443,0.11976286,0.75
